month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202110,39055,"geauga, oh",349900,-0.0466,-0.0768,111,0.0091,-0.2071,51,0.03030303,-0.271428571,76,0.1875,-0.05,0,-1,,40,0.1111,0,136,-0.1553,-0.1905,130.970816,-0.0014,0.1145,2581,-0.0777,-0.0782,475014.0519,-0.0597,-0.0055,247,-0.0886,-0.1981,1.225225225,-0.2384,0.0252
202110,26037,"clinton, mi",277200,-0.06,-0.027,75,-0.1848,-0.1573,53,0.204545455,0.081632653,52,0.0833,0.1818,0,,,28,-0.125,0.1667,97,0.0319,-0.1339,128.8043478,-0.0239,0.0358,1932,-0.0678,-0.08,294568.8776,-0.0573,-0.0032,172,-0.0753,-0.1443,1.293333333,0.2716,0.0349
202110,17197,"will, il",329900,0,0.0473,1063,-0.0475,-0.1959,40,0.038961039,-0.111111111,856,-0.0894,0.0142,24,-0.1429,-0.6842,364,-0.0215,-0.2155,1685,-0.1363,-0.1583,157.0355191,-0.0016,0.1189,2025,0.0002,-0.0795,393357.0175,-0.0068,0.0709,2748,-0.104,-0.1733,1.585136406,-0.1631,0.0708
202110,19061,"dubuque, ia",279900,0.0386,0.0141,126,0.0413,-0.0382,44,-0.022222222,-0.153846154,88,0.0476,0.375,0,,,52,-0.0714,0,52,0.0833,-0.2353,133.1338818,0.022,0.076,1984,0.069,-0.1233,341189.6014,0.0322,-0.0129,178,0.0533,-0.1055,0.412698413,0.016,-0.1064
202110,39143,"sandusky, oh",174900,0.0228,0.3101,87,0.1013,-0.1212,39,0.026315789,-0.170212766,64,0.0667,0,8,1,1,36,-0.1,0.125,112,0.098,-0.104,99.47183099,0.0357,0.2122,1664,-0.0337,-0.0393,192001.4706,-0.0256,0.2026,199,0.0994,-0.1116,1.287356322,-0.0038,0.0247
202110,39095,"lucas, oh",139500,0.0333,-0.0694,687,-0.0338,-0.0365,42,0.166666667,0,424,-0.1654,-0.094,224,0.0182,0.0566,436,0.0583,0.0093,787,-0.0402,-0.0125,100.1821494,0.0041,0.0124,1450,-0.0038,-0.0863,194431.3477,-0.0066,-0.0651,1474,-0.0372,-0.0238,1.145560408,-0.0077,0.0277
202110,26049,"genesee, mi",198000,-0.0073,-0.0567,835,0.0233,0.2652,42,0.150684932,0.135135135,460,-0.1481,0.0455,24,2,0,360,0.25,0.4286,361,-0.0838,-0.2303,129.8051948,0.0069,0.1111,1500,0.004,-0.1269,269234.101,0.0025,-0.0444,1196,-0.0116,0.0593,0.432335329,-0.0505,-0.2783
202110,6001,"alameda, ca",865000,0.0176,0.0679,1381,-0.0396,-0.1038,31,0.033333333,0,1440,-0.0244,-0.0932,72,0.0588,0.5,272,-0.0933,-0.2688,1705,-0.0081,-0.1555,618.5983827,-0.0005,0.0764,1400,0.0065,-0.0196,1167858.542,0.1034,0.0288,3086,-0.0225,-0.1331,1.2346126,0.0392,-0.0756
202110,8077,"mesa, co",440000,0.0058,0.1,493,0.0144,0.0883,37,0.121212121,-0.195652174,276,-0.08,0.1897,4,0,-0.6667,232,-0.1077,0.7059,474,-0.0405,-0.2305,236.7896311,0.0049,0.1442,1858,-0.0032,-0.0482,585088.6673,-0.0153,0.0549,967,-0.0133,-0.0954,0.961460446,-0.055,-0.3984
202110,22033,"east baton rouge, la",305000,-0.0016,0.0816,853,-0.0383,-0.4229,64,0.049180328,-0.272727273,364,0.0341,-0.1165,20,1.5,-0.2857,236,-0.0167,-0.4272,968,0,-0.0102,151.5458692,-0.0188,0.051,2010,-0.0128,0.002,502637.1412,0.0016,0.3061,1821,-0.0183,-0.2586,1.134818288,0.0435,0.4731
202110,28081,"lee, ms",230000,-0.0496,0.0502,180,0.1111,0.0345,66,0.090909091,-0.057142857,80,0.1765,0.3333,4,,,56,0.4,0.4,150,-0.0323,-0.0385,112.8494624,0.0071,0.1123,2145,0,-0.0197,306699.6381,0.0064,0.0823,330,0.041,0,0.833333333,-0.1235,-0.0632
202110,9005,"litchfield, ct",499900,-0.0293,0.3022,648,-0.027,-0.543,76,0.196850394,0.381818182,232,-0.0492,-0.3958,8,0,-0.3333,168,0.05,-0.25,559,-0.0637,278.5,225.1851852,-0.0133,0.2991,2164,-0.003,-0.0199,1111836.17,-0.0019,0.531,1207,-0.0443,-0.15,0.862654321,-0.0337,0.8612
202110,37133,"onslow, nc",242000,-0.0242,0.0522,360,0.0619,-0.3695,42,-0.023255814,-0.25,356,0.1711,0.1125,16,0.3333,-0.5,96,-0.0769,0.0909,1242,-0.0312,0.0376,141.0077519,0.0083,0.1547,1620,-0.038,-0.098,384613.2766,-0.0229,0.1716,1602,-0.0117,-0.0939,3.45,-0.3317,1.3537
202110,35045,"san juan, nm",242000,0.0533,0.1762,198,-0.1041,-0.3754,56,0.108910891,-0.243243243,72,-0.1429,-0.0526,4,,,28,0,-0.4615,117,-0.025,0.2717,140.4761905,0.0394,0.1899,1856,0.0448,0.0346,357983.177,0.0927,0.3528,315,-0.0762,-0.2298,0.590909091,0.0479,0.3007
202110,13121,"fulton, ga",425000,-0.0104,0.0368,4800,-0.0182,-0.3577,40,-0.024390244,-0.14893617,3040,-0.0392,-0.0942,160,0.3793,-0.4118,1376,-0.1202,-0.3922,5131,0.0266,-0.035,209.0075512,0.011,0.1049,1460,0.0007,-0.0088,711686.5481,-0.0019,0.0924,9931,0.0045,-0.2235,1.068958333,0.0467,0.3575
202110,51740,"portsmouth city, va",214900,-0.0035,0.075,286,-0.053,0.1128,26,-0.018867925,0,192,-0.1273,0,4,-0.5,-0.6667,108,-0.1818,1.4545,0,-1,-1,141.3705584,0.0033,0.1332,1500,-0.0234,-0.0602,231684.8798,0.0035,0.1142,286,-0.0592,0.1,0,-0.0066,-0.0117
202110,27123,"ramsey, mn",279900,-0.0263,0.0367,900,-0.0044,-0.075,31,0.050847458,0.068965517,644,-0.1344,-0.0852,4,-0.6667,-0.5,424,0.0392,0.0928,730,-0.0331,-0.1162,179.6296296,-0.0123,0.0434,1584,-0.0146,-0.0246,353237.2834,-0.0337,0.0177,1630,-0.0175,-0.0939,0.811111111,-0.0241,-0.0378
202110,54003,"berkeley, wv",287990,-0.03,0.1081,187,0.0108,-0.2917,44,0.023255814,-0.290322581,152,-0.0256,0,12,0,-0.8235,48,0.3333,-0.1429,389,-0.1356,-0.1758,160.9067017,0.0291,0.2422,1784,-0.0114,-0.0963,320143.0076,-0.0374,0.0799,576,-0.0929,-0.2174,2.080213904,-0.3522,0.2923
202110,36107,"tioga, ny",169900,0.0041,-0.0122,133,-0.0292,-0.2443,53,-0.027522936,0.514285714,32,-0.5,-0.2,0,,,24,-0.4545,-0.5385,155,0.0915,0.0544,98.8693137,0.0107,0.1194,1968,0.025,0,231411.2701,0.0621,0.0902,288,0.0323,-0.1084,1.165413534,0.1289,0.3302
202110,6107,"tulare, ca",360000,0.0375,0.0435,452,0.0022,-0.0564,42,0.3125,0.076923077,320,-0.1489,-0.1304,16,0.3333,-0.2,132,-0.175,-0.0294,727,-0.0189,-0.1058,206.25,0.0161,0.2038,1778,0.0425,-0.0632,539939.5788,0.0555,0.2003,1179,-0.0109,-0.0875,1.60840708,-0.0346,-0.0889
202110,47119,"maury, tn",429000,-0.0136,0.3245,212,0.0443,-0.369,23,0.4375,-0.206896552,216,0.0189,-0.2703,24,0.2,-0.76,60,-0.0625,-0.2105,154,0.1159,-0.2667,210.755814,0.0182,0.2835,2114,-0.0091,0.0203,700333.1693,0.0297,0.6475,366,0.0733,-0.3297,0.726415094,0.0466,0.1014
202110,48479,"webb, tx",224900,0,0.1245,277,-0.0142,-0.1877,57,0.117647059,0.036363636,124,0.24,0.1923,0,-1,-1,52,0.0833,-0.1875,5,0.6667,0.25,130.5220884,0.0042,0.1247,1709,0.0218,-0.0442,259204.5469,0.0291,0.1071,282,-0.007,-0.1826,0.018050542,0.0074,0.0063
202110,27027,"clay, mn",279900,0.0178,0.1424,149,-0.1183,-0.3165,57,0.461538462,0.055555556,68,0,-0.32,12,2,,52,-0.3158,-0.2778,49,-0.1833,0.0426,118.5714286,-0.0218,0.068,2256,0.0215,0.0652,302950.7,-0.0136,0.1524,198,-0.1354,-0.2528,0.32885906,-0.0262,0.1133
202110,55101,"racine, wi",244900,-0.0487,-0.0758,365,-0.0665,0.0767,37,0.072463768,-0.119047619,224,-0.2432,0.037,0,-1,-1,176,-0.12,0.2941,349,-0.0224,-0.0593,139.4090305,-0.0006,0.0309,1550,-0.007,-0.0306,358843.2902,0.0317,-0.0024,714,-0.0455,0.0056,0.956164384,0.0431,-0.1382
202110,24001,"allegany, md",119900,0.0038,0,150,-0.0385,-0.2537,60,0.333333333,-0.130434783,56,-0.2632,-0.3913,0,,,40,-0.0909,-0.1667,138,0.104,0.0781,78.83939039,0.0123,0.05,1548,-0.0286,-0.0851,208215.5176,-0.0443,0.0368,288,0.0249,-0.1246,0.92,0.1187,0.2832
202110,26073,"isabella, mi",185000,0.0137,-0.0704,139,0.0072,-0.0414,52,0.168539326,-0.174603175,68,0.1333,0.0625,0,,,36,-0.25,0.125,93,-0.0313,0.1923,108.9987326,0.0245,0.0903,1660,-0.0388,-0.17,216756.5034,0.0203,-0.0908,232,-0.0085,0.0404,0.669064748,-0.0266,0.1311
202110,44001,"bristol, ri",525000,-0.0223,-0.0854,63,-0.16,-0.3942,49,0.113636364,-0.222222222,56,0,-0.0667,0,,,16,0,-0.2,107,-0.0932,-0.2302,320.1738335,-0.0102,0.099,1852,0.0381,-0.0818,874095.9681,0.0885,0.0399,170,-0.1192,-0.3004,1.698412698,0.1251,0.3619
202110,48021,"bastrop, tx",454990,-0.0054,0.5744,175,0.0116,-0.2152,36,0.24137931,-0.4,104,-0.1333,-0.1333,16,0,-0.7333,76,0.1875,0.5833,86,-0.0652,-0.673,223.4233618,-0.018,0.4256,2060,0.0093,0.0712,638881.1449,0.0492,0.8202,261,-0.0151,-0.463,0.491428571,-0.0404,-0.6879
202110,29021,"buchanan, mo",105000,-0.0455,-0.1243,190,0.0983,0.131,42,0.05,-0.086956522,92,-0.1786,0.0455,0,,,68,-0.15,-0.0556,143,-0.1006,-0.1006,80.81818182,-0.0393,0.0239,1404,-0.0472,-0.1,162045.803,-0.0247,-0.118,333,0.003,0.0183,0.752631579,-0.1664,-0.1938
202110,13047,"catoosa, ga",300000,-0.0473,-0.0625,71,-0.0274,-0.1548,31,0.033333333,-0.138888889,52,-0.1875,-0.1333,0,,,24,-0.25,-0.25,122,0.1091,-0.1974,151.4646465,0.0307,0.0867,2166,0.0037,-0.0261,374214.2597,-0.085,0.0258,193,0.0546,-0.1822,1.718309859,0.2115,-0.0912
202110,50011,"franklin, vt",312500,0.0813,0.25,68,-0.0685,-0.4848,44,-0.083333333,-0.362318841,40,-0.1667,-0.0909,0,,,16,0,-0.4286,44,0.1,-0.2667,172.9189189,0.0144,0.1989,1856,0.0167,0.0398,379416.3684,0.0434,0.2152,112,-0.0088,-0.4167,0.647058824,0.0991,0.1925
202110,44009,"washington, ri",625000,-0.0347,-0.0385,304,0.0375,-0.1163,43,-0.085106383,-0.156862745,192,0.1707,-0.0769,4,0,-0.5,64,0.3333,0.4545,373,0.0027,-0.1599,356.3535912,-0.0252,0.1138,1772,-0.0234,-0.0478,1041639.592,0.0175,-0.0691,677,0.018,-0.1409,1.226973684,-0.0427,-0.0637
202110,19181,"warren, ia",310000,0.0291,0.1111,152,0.0857,-0.283,57,0.085714286,0.017857143,64,-0.0588,-0.2,48,0.0909,1,68,0.2143,-0.15,205,-0.1458,0.025,219.4512195,0.022,0.18,1529,0.0036,-0.0462,409553.5967,0.0269,0.1855,357,-0.0605,-0.1335,1.348684211,-0.3656,0.4053
202110,42089,"monroe, pa",299000,0.0018,0.2381,756,-0.0678,0.1613,56,0.166666667,0.12,356,-0.043,-0.1682,20,0.6667,-0.5455,180,-0.1964,0.3636,689,-0.0157,-0.208,150.6024096,-0.0022,0.2507,1986,-0.0171,0.029,376538.309,0.006,0.2466,1445,-0.0437,-0.05,0.911375661,0.0482,-0.425
202110,55031,"douglas, wi",225000,0.0227,0.1256,82,0.0123,-0.287,53,-0.045045045,-0.184615385,52,0.0833,0.0833,0,,,24,0.2,0.2,92,-0.0707,-0.156,144.3057722,0.0954,0.1544,1610,-0.0417,0.0151,296603.2308,0.0362,-0.0969,174,-0.0333,-0.2232,1.12195122,-0.1003,0.1741
202110,37019,"brunswick, nc",385000,0.0034,0.1032,717,0.0084,-0.361,49,0.126436782,-0.279411765,452,0.2283,0.0762,24,-0.1429,-0.76,140,-0.1463,-0.3966,1313,-0.0324,0,197.9695431,-0.0102,0.1905,1920,0.0273,-0.0448,519977.9076,-0.0012,0.1016,2030,-0.0184,-0.1663,1.831241283,-0.0773,0.661
202110,37051,"cumberland, nc",195000,-0.0238,-0.025,452,0.0839,0.0512,38,0.013333333,-0.208333333,448,0.0275,0.4737,16,0,1,120,0.0345,0.1538,1184,-0.0374,0.1734,115.0909091,0.0046,0.1144,1750,-0.0307,-0.1026,246336.1149,0.0076,0.0123,1636,-0.0067,0.1369,2.619469027,-0.3302,0.273
202110,21037,"campbell, ky",338500,-0.103,0.0678,214,-0.0317,0.4362,60,0.142857143,0.276595745,120,0.1111,0.2,0,,,64,0.1429,-0.0588,219,-0.0519,0.0429,161.9885277,-0.009,0.2398,1575,0.0093,0.1315,415095.2545,-0.0239,0.0485,433,-0.042,0.2061,1.023364486,-0.0219,-0.386
202110,36079,"putnam, ny",450000,0,0.0539,779,-0.0311,-0.1894,564,0.05915493,1.862944162,120,-0.1667,-0.3182,4,0,-0.6667,68,-0.0556,-0.3462,226,-0.0044,-0.0583,226.7913517,0.0042,0.0488,2050,-0.0039,0.0108,645682.4094,0.0207,0.0289,1005,-0.0252,-0.1632,0.290115533,0.0078,0.0404
202110,39013,"belmont, oh",165000,0.048,0.1794,115,-0.0336,-0.1606,69,0.140495868,-0.014285714,36,-0.1818,-0.1,0,,,32,0,-0.3333,88,-0.0435,-0.0222,97.26224784,0.0481,0.1671,1592,-0.0072,-0.0829,206541.0698,0.0401,-0.003,203,-0.0379,-0.1057,0.765217391,-0.0079,0.1083
202110,13063,"clayton, ga",219900,0.06,0.3335,271,0.0188,-0.123,34,0.096774194,-0.209302326,312,0.0685,0.1304,8,1,-0.8,52,0.0833,-0.0714,616,-0.0065,-0.172,114.3695015,-0.0067,0.3078,1402,0.0408,0.0432,248711.581,0.0366,0.2576,887,0.0011,-0.1576,2.273062731,-0.0578,-0.1347
202110,26125,"oakland, mi",369900,-0.0133,-0.0133,2435,-0.066,-0.1701,29,0.035714286,-0.147058824,1808,-0.1257,-0.105,56,0.4,-0.6,908,-0.1236,-0.092,561,-0.0524,-0.1207,197.1014493,0.0006,0.0941,1867,-0.0194,-0.1002,545521.5749,-0.0077,0.0014,2996,-0.0635,-0.1613,0.230390144,0.0033,0.0129
202110,22019,"calcasieu, la",225000,-0.0217,-0.0022,742,0.0676,0.325,108,0.08,0.069306931,168,-0.2364,0.3548,16,1,-0.4286,176,0.3333,4.5,972,-0.0609,0.7143,121.1267606,-0.0085,0.0197,1875,-0.0079,-0.0126,285723.774,-0.0202,-0.0268,1714,-0.0092,0.5209,1.309973046,-0.1792,0.2975
202110,48215,"hidalgo, tx",265000,0.0066,0.1572,1012,0.0161,-0.0956,51,0.02,-0.203125,452,-0.0259,-0.0088,28,0.1667,-0.3,176,0.1892,-0.0222,658,-0.0784,15.0488,124.2587601,0.0197,0.1674,2035,-0.019,-0.0396,349591.0812,-0.0075,0.201,1670,-0.0234,0.4397,0.650197628,-0.0667,0.6136
202110,45015,"berkeley, sc",367769,0.0122,0.0511,243,-0.0899,-0.391,44,0.517241379,-0.102040816,176,-0.1698,-0.2,16,-0.7895,-0.7778,116,-0.0938,-0.1212,407,0,-0.1322,179.9007444,0.0224,0.0794,2107,-0.0447,-0.0685,582587.652,0.0009,0.1142,650,-0.0356,-0.2512,1.674897119,0.1506,0.4995
202110,21101,"henderson, ky",149000,-0.0742,0.0996,41,-0.1087,-0.1087,39,-0.264150943,-0.370967742,12,-0.5,-0.5,0,,,8,-0.3333,0,46,-0.0213,-0.08,91.62062615,-0.1241,-0.0064,1583,-0.0688,-0.2013,204262.9048,-0.0772,-0.0518,87,-0.0645,-0.0938,1.12195122,0.1002,0.035
202110,13031,"bulloch, ga",255000,0.0002,0.2827,90,-0.1089,-0.4972,41,0.025,-0.305084746,40,-0.4444,-0.5,0,-1,,16,0.3333,0.3333,131,0.0917,-0.0507,117.9908327,-0.0051,0.299,1961,-0.0266,0.0589,308247.2308,0.0205,0.3307,221,0,-0.3028,1.455555556,0.2674,0.6846
202110,22015,"bossier, la",219900,0.0181,-0.0435,158,-0.1124,-0.4887,50,0.162790698,-0.019607843,100,-0.0741,-0.2647,0,,-1,48,0,-0.4286,297,-0.0133,11.913,126.8234672,0.0441,0.0282,1840,0.0384,-0.0655,284804.9511,0.0177,0.0185,455,-0.0501,0.3705,1.879746835,0.1887,1.8053
202110,6061,"placer, ca",699000,0.0072,0.0754,693,-0.0029,-0.1348,35,0.09375,-0.078947368,608,-0.0065,-0.0788,20,-0.375,-0.4444,236,0.0172,-0.169,782,-0.0026,-0.2766,337.1924747,0.0087,0.1746,2130,0.0042,-0.0658,1063084.996,0.0412,-0.1133,1475,-0.0027,-0.2163,1.128427128,0.0004,-0.2211
202110,34017,"hudson, nj",529000,0.0124,-0.067,1825,-0.0076,-0.2691,43,-0.044444444,0.131578947,776,-0.1019,-0.2271,8,0,-0.3333,308,0.0267,-0.4539,48,-0.1111,2.6923,285.0241546,0.0061,-0.1678,641,0.0047,-0.1487,674943.53,0.0003,-0.0487,1873,-0.0106,-0.2538,0.02630137,-0.0031,0.0211
202110,12033,"escambia, fl",315000,0,0.1628,749,0.0446,0.0609,32,0.084745763,-0.37254902,456,-0.0256,0.6765,56,0.2727,-0.7083,240,-0.0476,0.5789,23,-0.0417,0.2105,171.8236173,0.0167,0.2303,1787,-0.0067,-0.0283,480105.6901,0.0146,0.0983,772,0.0418,0.0648,0.03070761,-0.0028,0.0038
202110,1055,"etowah, al",199900,-0.1012,0.1423,168,-0.0455,-0.3463,49,0.166666667,-0.169491525,88,0.375,0.1579,4,0,0,68,-0.0556,0.4167,21,-0.0455,-0.125,98.12883436,-0.0382,0.199,2013,-0.0108,-0.0518,256740.975,-0.0612,0.0592,189,-0.0455,-0.3274,0.125,0,0.0316
202110,37035,"catawba, nc",299900,-0.0294,-0.1177,253,-0.056,0.008,56,0.142857143,0.272727273,128,-0.0857,-0.1111,4,,-0.8,92,0.15,0.5333,256,0.0407,-0.0824,151.4495889,0.0107,0.148,1928,-0.074,-0.1747,433636.6364,0.0086,0.0248,509,-0.0097,-0.0396,1.011857708,0.0939,-0.0997
202110,17019,"champaign, il",164900,0.007,-0.1751,299,0.0136,-0.2689,49,0.010309278,-0.328767123,172,0.075,0.3438,0,,,100,-0.1935,-0.1935,320,-0.0361,-0.0909,114.1975309,-0.0003,0.0024,1490,-0.0067,-0.161,252506.006,-0.0074,-0.013,619,-0.0128,-0.1866,1.070234114,-0.0552,0.2096
202110,37105,"lee, nc",295000,-0.0447,0.1101,119,-0.0403,0.1553,37,0.37037037,-0.119047619,120,-0.0909,0.3043,12,2,0,20,-0.2857,-0.2857,232,-0.0043,0.0311,141.0741538,-0.0044,0.1891,2100,0,-0.0777,380007.1013,0.0436,0.2237,351,-0.0168,0.0701,1.949579832,0.0705,-0.2349
202110,53071,"walla walla, wa",489500,-0.019,0.2392,79,0.197,0.1286,38,-0.269230769,-0.155555556,44,-0.0833,0.1,0,,,24,0,1,103,0.1705,-0.1417,232.3091248,0.0338,0.2673,2260,-0.0288,0,709577.5657,0.0269,0.406,182,0.1818,-0.0421,1.303797468,-0.0295,-0.4105
202110,42063,"indiana, pa",129900,-0.0515,0.0392,133,-0.0432,-0.3697,63,0.086206897,-0.376237624,40,-0.2308,-0.1667,0,,,36,-0.1818,-0.1818,106,-0.0275,-0.0619,69.67975207,0.0293,0.2724,1374,-0.0214,0.1171,180361.7089,0.0044,-0.0528,239,-0.0363,-0.2623,0.796992481,0.0128,0.2614
202110,40143,"tulsa, ok",289000,0.0085,-0.02,999,-0.0357,-0.2985,45,0.139240506,-0.081632653,760,0.0615,-0.0355,36,0,-0.1818,356,-0.0532,-0.2645,1791,-0.0744,0.0252,133.264218,0.0112,0.1575,2019,-0.0115,-0.1503,413922.151,0.0085,0.0305,2790,-0.0609,-0.1202,1.792792793,-0.075,0.566
202110,36117,"wayne, ny",192900,0.0155,-0.1228,96,-0.0769,-0.3094,37,0.275862069,0.057142857,80,0,-0.0909,0,,-1,24,0.2,-0.25,17,0.0625,-0.5,110.0220264,0.0077,-0.0382,1613,-0.0177,-0.0692,220701.7838,-0.0083,-0.0486,113,-0.0583,-0.3468,0.177083333,0.0232,-0.0675
202110,18157,"tippecanoe, in",250000,0.0309,-0.1071,145,0.0211,-0.1667,25,0.136363636,-0.264705882,148,-0.075,-0.075,0,,,76,-0.0952,0,67,-0.0147,0.0635,133.5174954,0.01,0.0953,1840,-0.0147,-0.1916,302391.8571,0.0515,-0.1215,212,0.0095,-0.1055,0.462068966,-0.0168,0.1
202110,55111,"sauk, wi",299000,0.001,0.173,118,-0.0484,-0.1631,57,0.008849558,-0.185714286,64,-0.1579,-0.0588,4,,,20,-0.375,-0.5,122,-0.1223,-0.2278,162.601626,-0.0277,0.2198,1820,-0.055,0.0185,398455.2695,-0.0909,0.203,240,-0.0875,-0.1973,1.033898305,-0.0871,-0.0867
202110,41029,"jackson, or",500000,-0.0128,0.0309,562,0.1195,0.7292,42,-0.056179775,-0.373134328,320,-0.0698,0.5385,8,1,-0.3333,252,0.1455,2.5,552,0.0636,-0.1468,272.8561304,-0.0009,0.2052,1821,-0.0111,-0.1012,687012.0262,0.0005,-0.0614,1114,0.0911,0.1461,0.982206406,-0.0517,-1.0086
202110,48375,"potter, tx",220000,0.0479,0.0148,153,0.0408,-0.1947,42,0.217391304,-0.16,80,-0.0476,0.0526,4,,,56,-0.125,0,128,-0.0376,0.1228,116.5065202,0.0537,0.0876,1834,0.0186,-0.0912,366716.6051,0.0353,0.0859,281,0.0036,-0.0757,0.836601307,-0.0682,0.2366
202110,26015,"barry, mi",250000,0,-0.0381,90,0.0976,0,39,0.04,-0.1875,64,0.2308,0.0667,0,,,32,-0.2,0.1429,124,-0.0236,-0.0882,142.7580579,-0.031,0.0483,1822,0.0441,-0.0293,311474.5189,0.0307,-0.0612,214,0.0239,-0.0531,1.377777778,-0.171,-0.1333
202110,39005,"ashland, oh",225000,-0.0213,0.501,104,-0.0877,0.4054,53,0.104166667,0.06,56,-0.125,0.0769,0,,,28,-0.2222,0.1667,134,0.1754,0.1453,138.4304674,-0.0245,0.3409,1620,0,-0.0074,270652.4194,-0.0383,0.0826,238,0.0439,0.2461,1.288461538,0.2885,-0.2926
202110,26155,"shiawassee, mi",214900,0.0115,0.4821,109,0.0187,-0.0091,49,0.240506329,0.289473684,68,-0.1905,-0.0556,0,,,64,0.6,0.6,107,-0.0093,-0.3228,124.3555556,-0.0088,0.2426,1625,-0.0125,0.035,236878.458,0.0165,0.2205,216,0.0047,-0.194,0.981651376,-0.0277,-0.4547
202110,18093,"lawrence, in",249900,0.0048,0.33,92,0.0698,0.011,40,-0.024390244,-0.166666667,48,-0.2,0.2,4,,,32,0,0.1429,73,0.058,-0.0641,126.2815884,0.083,0.2745,1750,-0.013,0.0057,256324.7054,-0.0098,0.1209,165,0.0645,-0.0237,0.793478261,-0.0088,-0.0637
202110,28087,"lowndes, ms",199999,-0.0472,-0.1486,86,0.075,-0.411,44,0.128205128,-0.371428571,36,-0.1,-0.1,0,,,12,0,-0.5714,13,-0.381,-0.1333,96.51202167,-0.0373,0.0897,2247,0.0193,-0.0348,257398.9022,0.0053,-0.0431,99,-0.0198,-0.3851,0.151162791,-0.1113,0.0484
202110,25023,"plymouth, ma",569900,0.0042,0.0362,621,-0.0577,-0.2616,30,0.016949153,-0.0625,612,0.0268,-0.1105,16,1,-0.6,176,-0.0833,-0.2281,258,-0.0115,-0.267,318.1818182,0.005,0.1483,1845,-0.0032,-0.0825,758224.3031,-0.0016,0.0345,879,-0.0446,-0.2632,0.415458937,0.0194,-0.0031
202110,18127,"porter, in",349900,0.004,-0.0143,225,-0.0702,-0.0702,38,0.245901639,0.085714286,144,-0.1429,-0.2,4,0,0,96,-0.2258,-0.04,140,-0.0141,-0.3069,158.75,0.0084,0.0725,2184,-0.0064,-0.1064,477705.0444,0.0144,0.0473,365,-0.0495,-0.1779,0.622222222,0.0354,-0.2125
202110,6059,"orange, ca",976000,0.0136,0.0551,2069,-0.1158,-0.5063,36,0.028571429,-0.1,2128,-0.0466,-0.2432,120,0.1111,-0.2683,516,-0.1513,-0.5839,3363,-0.0411,-0.2175,540.04329,0.0029,0.1423,1839,0.0186,-0.0521,2159763.432,0.0634,0.2458,5432,-0.071,-0.3601,1.62542291,0.1267,0.5999
202110,42069,"lackawanna, pa",179000,-0.0552,-0.1005,342,0.0364,-0.0656,56,0.154639175,0.018181818,148,-0.0513,0,0,,-1,120,-0.0323,0.5789,305,-0.0097,-0.121,103.3333333,-0.0293,0.0385,1819,-0.0575,-0.0595,281886.8762,-0.049,-0.0842,647,0.0141,-0.0926,0.891812865,-0.0415,-0.0563
202110,48121,"denton, tx",449900,-0.0108,0.125,995,-0.1363,-0.4288,37,0.042253521,-0.229166667,980,-0.161,-0.072,136,0.0625,-0.3061,276,-0.2581,-0.5208,2184,-0.0404,-0.0631,193.877551,0.0051,0.1953,2442,-0.0091,-0.0647,618961.9875,-0.002,0.0535,3179,-0.0726,-0.2195,2.194974874,0.2193,0.8569
202110,25009,"essex, ma",599900,0,0.0015,710,-0.0707,-0.2439,23,-0.021276596,-0.08,796,-0.0701,-0.1603,24,1,1,192,-0.2,-0.2941,247,0.0207,-0.2538,334.180432,0.0007,0.1013,1858,-0.0177,-0.091,881176.4002,-0.0032,-0.028,957,-0.0487,-0.2465,0.347887324,0.0311,-0.0046
202110,55117,"sheboygan, wi",275000,0.0189,0.2228,123,-0.1338,-0.2849,44,0.073170732,0.023255814,88,-0.1852,-0.12,0,,,36,-0.1,-0.1818,170,0.0059,-0.0173,146.3250169,-0.0131,0.2519,1631,-0.0006,0.0744,353333.0968,0.0222,0.133,293,-0.0579,-0.1507,1.382113821,0.192,0.3763
202110,24009,"calvert, md",435900,0.038,0.0504,173,-0.0847,0.0058,42,0.076923077,0.05,140,0.0606,0.0606,4,,-0.5,64,-0.3333,0.1429,267,0.0269,-0.1982,196.4232489,0.0207,0.1068,2152,0.0449,-0.0097,500061.9439,-0.0123,0.1199,440,-0.02,-0.1287,1.543352601,0.1677,-0.3927
202110,38015,"burleigh, nd",299900,-0.0002,-0.0769,197,0.0591,-0.323,41,-0.127659574,-0.305084746,96,-0.04,-0.04,0,,,68,-0.1053,0,213,-0.0975,-0.2255,139.9440037,0,-0.0493,2086,-0.0048,0.0327,364113.0927,-0.0568,-0.0472,410,-0.0284,-0.2756,1.081218274,-0.1876,0.1362
